Protein_ID,Gene,S1,S2,S3,R1,R2,R3
Q9Y4F1,FARP1,-0.461905,1.09785,0.91983,0.734409,0.321928,0.761356
O95363,FARS2,-2.03807,-2.26204,-2.40172,-2.59686,-2.03221,-2.2477
Q9Y285,FARSA,0.929115,0.839537,0.77544,0.679667,0.739849,0.565435
Q9NSD9,FARSB,0.528994,1.04363,0.926683,1.13982,1.15056,0.954002
P25445,FAS,-1.08829,-3.2158,-3.11929,-1.7443,-1.55485,-1.58774
P49327,FASN,3.57505,3.66895,3.83129,3.81463,3.72247,3.71087
Q7L8L6,FASTKD5,-1.72689,-1.9634,-2.06629,-1.88935,-1.8415,-2.16416
P62861,FAU,-1.0066,3.2704,3.2957,3.6515,3.47249,3.66059
P22087,FBL,0.970047,2.86408,2.9301,2.90604,2.94111,2.86089
Q8WUP2,FBLIM1,-1.21482,-2.53232,-2.12926,-1.28017,-1.86213,-1.33697
P23142,FBLN1,-2.23046,-1.50792,-1.56758,-1.95304,-2.03776,-1.96689
Q96IG2,FBXL20,-1.97751,-1.9759,-1.92748,-2.77043,-2.90431,-2.64232
Q96CD0,FBXL8,-3.27744,-1.21004,-1.00515,-1.20371,-1.12214,-1.25383
Q9UK22,FBXO2,4.78793,5.11839,5.1964,5.32512,4.94017,5.28923
Q8NEZ5,FBXO22,-0.471006,0.674906,0.77544,0.88718,0.887526,0.730495
Q9UK99,FBXO3,-2.12281,-1.86694,-2.03231,-2.04091,-1.78126,-1.91488
Q8TB52,FBXO30,-0.0953083,-0.146389,0.0257626,-0.474445,-0.728735,-0.285444
Q9H4M3,FBXO44,-1.57912,-1.17731,-1.5464,-1.68908,-2.5768,-1.50563
Q9Y3I1,FBXO7,-0.189825,0.265142,0.0384731,0.0746384,0.400537,0.388939
Q9Y324,FCF1,-2.40426,-1.62738,-1.44587,-1.3417,-1.0022,-1.29845
P37268,FDFT1,-1.54926,0.524662,0.571905,0.687616,0.731184,0.821165
P14324,FDPS,-0.130932,0.895031,0.899071,0.597673,-0.112839,0.511997
P10109,FDX1,-3.30014,-0.146389,0,-0.0787125,0.1635,-0.0327015
P22570,FDXR,0.604591,0.222393,0.194269,0.256638,0.584963,0.243507
P22830,FECH,-2.28903,-0.773058,-0.758028,-0.931835,-0.883175,-0.91255
P39748,FEN1,0.302029,2.56586,2.54543,2.87331,3.20007,2.78595
Q9BQL6,FERMT1,-1.8167,-1.93146,-1.8519,-1.55298,-0.945913,-1.86682
Q96AC1;Q9BQL6,FERMT2,0.190996,1.96477,2.01937,1.90092,1.91456,1.92021
P02671,FGA,1.40512,-0.249769,-0.186768,-0.786043,-4.8415,-1.95578
P09038,FGF2,-4.31428,-2.3801,-2.01004,-1.95931,-1.85665,-1.99418
P07954,FH,1.96161,2.53998,2.58279,2.28048,2.36737,2.32065
Q5W0V3,FHIP2A,0.565062,-0.65716,-0.854118,-0.659418,-0.387098,-0.957222
Q13642,FHL1,0.850922,-0.466093,-1.11787,-1.33709,-1.16,-1.38342
Q14192,FHL2,0.16185,-0.256023,-0.211357,0.655554,0.863939,0.746008
Q13643,FHL3,1.77996,-1.37506,-1.64884,-0.867258,-1.07759,-0.794001
Q9Y613,FHOD1,0.700945,-0.254333,-0.376707,0.224215,0.321928,0.418283
Q6UN15,FIP1L1,0.836237,-0.566938,-0.546272,-0.506611,0,-0.621332
Q9Y3D6,FIS1,0.717066,0.366783,0.271673,0.329569,0.0840645,0.0192928
Q8N6M3,FITM2,-1.48831,-0.834175,-0.909958,-1.33492,-1.24034,-1.20264
Q9NYL4,FKBP11,0.806414,-0.871481,-0.936764,-0.636671,-0.436756,-0.583611
Q5T1M5,FKBP15,-1.46128,-1.01645,-1.02666,-1.10852,-0.580877,-1.29788
P62942,FKBP1A,2.0863,1.94519,2.10947,1.3647,1.31615,1.35393
P26885,FKBP2,0.608917,2.79099,2.84221,2.57643,2.34767,2.82847
Q00688,FKBP3,2.0406,3.44324,3.41015,3.34724,3.1127,3.31546
Q02790,FKBP4,2.78555,3.88136,3.9369,3.83267,4,3.86089
Q13451,FKBP5,1.1321,-0.3701,-0.33865,-0.983929,-1.05863,-0.966539
Q9Y680,FKBP7,-1.38934,-2.15702,-1.10433,-0.621756,-1.39739,-1.75439
Q14318,FKBP8,0.918699,0.515839,0.453512,0.5807,0.757023,0.674847
O95302,FKBP9,-0.0953083,1.30154,1.30887,1.05019,1.15704,1.15912
Q8NFF5,FLAD1,-0.160078,-0.674482,-0.713348,-0.844843,-0.468632,-1.11218
Q13045,FLII,1.51061,0.915304,1,1.13982,1.53605,1.11798
P21333,FLNA,3.44801,3.97285,4.03531,4.26993,4.41954,4.28259
O75369,FLNB,3.03096,3.90689,3.96214,4.34724,4.33628,4.37279
O75955,FLOT1,1.466,1.44324,1.36546,1.40382,1.43296,1.45178
Q14254,FLOT2,1.74288,1.4339,1.34001,1.50175,1.5509,1.52104
Q96CP2,FLYWCH2,-3.87954,0.498028,0.563135,0.446608,0.495695,0.447042
Q96HJ9,FMC1,-1.36357,-1.47442,-1.19924,-1.15488,-1.34727,-1.73445
Q06787,FMR1,-1.64143,-2.01394,-1.87699,-2.17358,-1.95728,-2.28239
Q9H479,FN3K,-1.72995,-2.26594,-1.40075,-2.80248,-2.61934,-2.66594
Q9HA64,FN3KRP,0.847263,0.38628,0.490986,0.663637,0.400537,0.358986
Q96RU3,FNBP1,-2.64834,-0.324345,-0.317072,-0.11974,0.356144,-0.0866394
Q5T0N5,FNBP1L,-0.0813007,-1.21819,-1.11993,-1.18329,-1.46079,-1.12325
Q8N3X1,FNBP4,-2.0155,-2.9001,-2.71716,-2.81357,-2.75694,-2.85479
Q9Y2H6,FNDC3A,0.144075,-0.93597,-1.00408,-0.9002,-1.52614,-0.646664
Q53EP0,FNDC3B,-2.71554,-2.38817,-2.41636,-1.93275,-1.91906,-2.03209
P49354,FNTA,-1.06054,-0.744469,-0.708284,-0.724699,-1.90559,-0.710337
P49356,FNTB,-2.12281,-1.84825,-2.01795,-1.70747,-0.885231,-2.51326
P15408,FOSL2,1.77996,-1.90713,-1.83122,-1.65899,-1.16322,-1.53997
P85037,FOXK1,0.692818,-0.204891,-0.12199,-0.319742,0.0976105,-0.194437
Q01167,FOXK2,-4.44522,-4.40181,-4.58494,-1.7128,-4.86193,-5.10201
Q8IWF2,FOXRED2,1.77996,-1.05874,-0.826118,-0.853659,-0.693916,-0.494366
Q14331,FRG1,-0.0882874,0.16711,-0.12199,0.145605,-1.44063,0.0446033
Q16658,FSCN1,1.24758,1.52026,1.4344,2.76102,2.82782,2.61486
Q9BTV5,FSD1,-0.916807,-1.53009,-1.64725,-1.63221,-1.43155,-1.16012
P02794,FTH1,-0.517399,0.0740013,0.124447,-0.179682,-0.746559,-0.114386
P02792,FTL,2.26139,1.53343,1.15395,1.08671,-0.865984,0.738274
Q9C0B1,FTO,1.18521,1.18392,1.23901,0.483603,0.641546,0.574154
Q8IY81,FTSJ3,0.608917,0.14439,0.249977,0.528549,0.731184,0.608505
Q96AE4,FUBP1,2.08475,2.54649,2.60646,2.40623,2.78869,2.37902
Q96I24,FUBP3,1.80641,1.41028,1.35024,1.40864,1.17632,1.38894
P04066,FUCA1,-1.35313,-0.328733,-0.322355,-0.32452,-0.0915527,-0.515816
Q8IVP5,FUNDC1,-2.4868,-2.98202,-3.28694,-4.12031,-3.41254,-2.87527
Q9BWH2,FUNDC2,-3.30663,-1.26585,-1.37985,-1.09667,-0.918999,-1.35753
P35637,FUS,1.65566,4.14725,4.12742,3.89407,3.75489,3.99678
Q16595,FXN,-2.56353,-1.19255,-1.24702,-0.941986,-1.59235,-1.20474
P51114,FXR1,1.99505,1.94519,1.98366,2.05019,2.29278,2.1649
P51116,FXR2,-1.16756,-0.677254,-0.70899,-0.643543,-0.510391,-0.601795
Q9BQS8,FYCO1,-1.70742,-2.86744,-2.76406,-3.4825,-3.22348,-3.29369
O60353,FZD6,1.77996,-2.30008,-2.32894,-2.10868,-5.07308,-2.19751
Q13283,G3BP1,2.10633,2.64689,2.72718,2.69157,2.28096,2.54563
Q9UN86,G3BP2,0.5959,0.109625,0.159781,0.235104,-0.148371,0.0817566
P11413,G6PD,1.77403,2.63472,2.66706,2.74015,1.61353,2.38647
P10253,GAA,-1.24507,-0.0515289,0,-0.105932,0.275007,-0.391428
O95166,GABARAP,-2.72698,-1.28424,-1.36479,-1.64193,-0.825954,-1.42902
P60520,GABARAPL2,-3.37326,-0.091423,-0.0262318,-0.0388184,-0.105131,-1.64692
Q06546,GABPA,-0.0468674,-2.10302,-2.10153,-2.0243,-2.07019,-2.23416
Q8TAE8,GADD45GIP1,-0.227894,-0.490387,-0.695698,-0.871536,-1.60893,-0.580378
O14976,GAK,-1.66974,-3.41384,-3.17815,-2.5206,-3.50099,-2.81259
Q14376,GALE,0.473141,0.690672,0.856636,0.655554,0.956057,0.493734
P51570,GALK1,0.225212,-0.0515289,0.0129395,-0.0257626,0.0840645,-0.00646973
Q01415,GALK2,-1.80343,-1.34928,-1.38891,-2.16245,-2.41269,-1.97825
P34059,GALNS,0.700945,-0.439175,-0.15056,-0.744787,-1.81862,-0.83486
Q10472,GALNT1,-1.86804,-1.71109,-1.51186,-1.66812,-1.37095,-1.60489
Q10471,GALNT2,2.01475,1.62244,1.764,1.65555,1.10434,1.42312
Q14697,GANAB,3.20535,4.95256,4.98284,4.88113,4.27798,4.60319
P04406,GAPDH,8.86342,8.52864,8.46415,8.44573,7.54689,8.13759
Q14C86,GAPVD1,1.29667,0.721699,0.681316,0.794531,1.01436,0.933825
Q9NY12,GAR1,0.850922,-0.366175,-0.419327,-0.347116,-0.434462,-0.292057
P41250,GARS1,1.466,1.84307,1.95378,1.96772,1.84398,1.99028
P22102,GART,2.62396,2.45943,2.51165,2.39414,2.33914,2.31546
Q8WUU5,GATAD1,-0.365396,-1.42323,-1.12756,-1.44241,-0.624922,-1.36751
Q86YP4,GATAD2A,-1.60559,-0.287365,-0.162289,-0.0787125,0.124329,-0.100447
Q8WXI9,GATAD2B,-2.91219,0.714005,0.812914,0.967724,0.978195,0.885614
O43716,GATC,-2.20044,-2.49957,-2.70317,-2.63043,-2.7057,-2.89091
Q8NB37,GATD1,1.52671,0.0374756,-0.34009,-0.41227,-0.149725,0.00646973
not found,GATD3,2.59153,2.13001,2.10343,1.7112,1.74846,1.50745
P04062,GBA1,1.86726,1.19502,1.27167,0.734409,-0.00798798,0.591431
Q04446,GBE1,0.744848,2.64689,2.66296,2.15996,1.53107,2.05709
Q92538,GBF1,1.04858,0.109625,0.0759487,0.0867119,0.263035,0.0939312
P32455;P32456,GBP1,0.908207,0.178337,0.324526,0.61445,0.757023,0.690968
P32456,GBP2,1.65148,-0.27211,-0.458393,-0.61001,-0.421671,-0.260275
P28676,GCA,-1.78416,-1.9357,-2.01405,-2.11905,-4.28835,-2.05828
Q8IWJ2,GCC2,-1.18292,-1.88698,-2.10483,-1.88715,-1.57924,-1.46498
Q92947,GCDH,0.630354,-0.293756,-0.399012,-0.692238,-0.350256,-0.590235
P30047,GCHFR,1.75269,0.759567,0.6894,0.145605,-1.10006,0.0939312
P48506,GCLC,-1.97751,-1.98282,-1.95222,-2.30455,-1.53634,-2.16122
P48507,GCLM,0.533552,0.275635,0.239006,0.572138,0.226509,0.36904
Q92616,GCN1,2.17795,1.67491,1.71338,1.85578,1.80736,1.87859
P23434,GCSH,-1.0066,0.576502,0.462973,0.0127106,-0.401899,0.0320034
Q9Y2T3,GDA,1.08008,0.347019,-0.0529499,0.179821,-0.187572,0.254396
Q8TB36,GDAP1,0.569508,-0.0127106,-1.17636,-0.915466,-0.836037,-2.48665
Q9NXN4,GDAP2,-1.86804,-1.6954,-1.80372,-1.52275,-3.60492,-1.48372
P31150,GDI1,0.976757,1.16711,1.03847,0.900921,1.21412,0.913361
P50395,GDI2,2.86002,3.69849,3.77544,3.74015,3.12598,3.62957
P57678,GEMIN4,-0.323576,-0.724609,-0.68614,-0.523693,-0.379091,-0.703766
Q8TEQ6,GEMIN5,0.312675,-0.738846,-0.62056,-0.630278,-0.47217,-0.650372
Q8WXD5,GEMIN6,-1.42787,-2.13937,-1.92145,-2.07744,-1.50826,-1.95318
Q9NWZ8,GEMIN8,-1.17211,-1.38395,-1.38333,-1.55353,-1.24627,-1.87052
O43681,GET3,2.81393,2.32193,2.34001,2.07767,2.30743,2.09393
Q7L5D6,GET4,0.344154,-0.2428,-0.736513,-0.819407,-0.27779,-0.577515
P14136,GFAP,5.92435,3.11694,3.2683,-0.359367,-1.03245,0.698959
Q96RP9,GFM1,0.54714,1.35694,1.38051,1.38439,1.53605,1.4659
Q969S9,GFM2,0,-0.537889,-0.672169,-0.912363,-0.798138,-0.710608
Q06210,GFPT1,-0.62504,-0.078001,0,0.277853,0.536053,0.493734
Q13630,GFUS,-0.365396,1.32193,1.31411,1.21874,1.33914,1.25981
O75223,GGCT,-1.07435,0.559427,0.606462,0.379494,0.584963,0.408567
P38435,GGCX,-0.655846,-0.389761,-0.529936,-0.424414,-1.85782,-0.18438
Q92820,GGH,-2.53446,-0.952486,-1.04655,-0.724379,-0.332138,-1.80516
Q9H3K2,GHITM,1.77996,0.178337,0.239006,0.0986843,0.0143566,-0.0195255
Q9NWU2,GID8,-0.575115,-0.624105,-0.664202,-0.58437,-0.205597,-0.873434
Q6Y7W6,GIGYF2,-1.91715,-0.625883,-0.567963,-0.615391,0.111032,-0.380697
Q14691,GINS1,-0.604862,1.86755,1.82029,1.80187,2.21723,1.74601
Q9Y248,GINS2,-0.109451,-0.196381,-0.264772,0.0746384,-0.148342,0.328398
Q9BRX5,GINS3,-2.5837,-1.30576,-1.09325,-0.748138,-0.598623,-0.875328
Q9BRT9,GINS4,-2.41534,-1.0063,-0.879005,-0.622591,-0.476486,-0.450418
O14908,GIPC1,-1.43453,0.189478,0.124447,0.245911,0.475086,0.286577
Q14161;Q9Y2X7,GIT1,0.510614,-0.234009,-0.504541,-0.323996,-0.307449,-0.45315
Q14161,GIT2,-3.12341,-3.87638,-3.83947,-5.32311,-2.67253,-3.73775
P32189;Q14409,GK,-1.78457,-2.34711,-2.84874,-2.19796,-1.4993,-2.42644
P06280,GLA,0.482601,-0.906603,-1.05115,-0.923103,-0.979832,-0.739204
P16278,GLB1,1.02611,2.00316,1.89558,1.49723,1.46467,1.45178
Q92896,GLG1,-0.832273,0.189478,0.194269,0.0127106,0.0143566,0.0192928
Q9H4G4,GLIPR2,-0.498663,-1.92721,-2.90691,-2.80434,-2.65455,-3.25101
Q92990,GLMN,-1.67789,-0.826414,-1.09607,-0.755819,-1.26051,-0.638956
Q04760,GLO1,1.60025,1.89162,1.91639,1.86632,1.26903,1.90302
Q9HC38,GLOD4,-0.331844,1.74076,1.76783,1.63925,1.93735,1.76897
P35754,GLRX,0.970047,2.31686,2.41504,2.38684,1.94111,2.1504
O76003,GLRX3,1.5606,1.87101,1.89558,1.96118,2.26303,1.92703
Q86SX6,GLRX5,-0.941898,0.4245,0.271673,0.349747,1,0.76897
O94925,GLS,2.42978,2.63879,2.44876,2.80004,2.02503,2.75945
Q9NZD2,GLTP,0.894098,-0.902786,-1.06715,-1.03885,-0.744467,-0.94453
P00367;P49448,GLUD1,2.88699,3.43155,3.2824,2.87679,2.69377,2.83755
P15104,GLUL,1.47314,0.347019,-1.2099,-1.56734,-1.50582,-1.87779
Q49A26,GLYR1,0.901169,0.0978489,0.0882263,0.134018,-0.502844,0.164898
P17900,GM2A,-2.70565,-0.783775,-0.792654,-0.969543,-1.00785,-0.862736
O60547,GMDS,-1.45191,0.14439,0.100401,-0.258913,-0.100328,0.0192928
P60983,GMFB,-0.480167,0.470892,0.2824,0.122335,0.263035,0.187799
Q96IJ6,GMPPA,0.454031,-0.19206,-0.272264,-0.133678,-0.138517,-0.174128
Q9Y5P6,GMPPB,-0.315355,0.356936,0.443989,0.589212,0.650764,0.511997
Q9P2T1,GMPR2,-0.62504,0.265142,0.194269,0,0.0976105,0.0446033
P49915,GMPS,2.20535,2.14439,2.05107,2.27258,2.09085,2.28392
P29992,GNA11,0.185215,0.901821,0.767826,0.794531,0.545969,0.730495
Q14344,GNA13,-0.160078,-0.28927,-0.532108,-0.574167,-0.0234108,-0.441833
P63096,GNAI1,1.0422,-0.078001,-0.858349,-1.08426,-0.771961,-0.939947
P04899,GNAI2,2.93946,2.41028,2.15687,2.34473,1.774,2.32323
P08754,GNAI3,0.542625,0.88821,0.933504,0.961182,1.09761,0.973902
P09471,GNAO1,3.21248,1.37168,-0.808252,-0.235264,-0.231411,-0.15703
P50148,GNAQ,1.09866,0.515839,-0.0130558,-0.21715,0.704872,-0.0594196
P63092;Q5JWF2,GNAS,0.354496,1.90858,1.89558,1.77973,1.84398,1.79157
P62873,GNB1,4.26824,3.03439,2.1004,2.17418,2.42761,2.21592
Q9BYB4,GNB1L,-1.65313,-2.21743,-2.58577,-2.59973,-3.38234,-2.69503
P62873;P62879,GNB2,3.79981,3.5765,3.21401,3.28311,3.2854,3.20754
Q9HAV0,GNB4,0.0581017,-0.370506,-0.433802,-0.394995,-0.349295,-0.867918
Q9Y223,GNE,-0.116575,-0.908949,-0.973204,-0.582304,-0.845991,-0.535341
P50151,GNG10,-0.391083,0.901821,0.571905,0.42775,-0.78175,0.547842
Q9UBI6,GNG12,2.47788,2.91026,2.74668,2.96118,3.12267,2.9739
P63218;A0A804HLA8,GNG5,-2.78009,1.12131,1.08823,1.33464,1.54597,0.153311
P36915,GNL1,0.482601,-0.118643,-0.245892,0,-0.346262,0.00646973
Q13823,GNL2,-0.45286,-0.942835,-0.98451,-0.458267,-0.637661,-0.257504
Q9BVP2,GNL3,0.291302,-0.655149,-0.576918,-0.479496,-0.266808,-0.436312
O15228,GNPAT,-0.929298,-1.4907,-0.969627,-1.11794,-1.33817,-1.17246
P46926;Q8TDQ7,GNPDA1,1.87806,2.17274,2.35533,1.97748,2.19219,1.85375
Q96EK6,GNPNAT1,0.519833,-0.146389,-0.0529499,0.168507,0,0.221481
P15586,GNS,0.0389938,0.853611,0.899071,0.859301,0.790773,0.920214
Q08379,GOLGA2,-0.109451,-0.253658,-0.253458,-0.105932,0.1635,-0.142673
Q08378,GOLGA3,-1.13514,-0.49423,-0.644951,-0.470448,-0.266479,-0.404837
Q13439,GOLGA4,-0.152737,-2.16643,-2.20887,-2.13567,-2.15643,-2.13155
Q8TBA6,GOLGA5,-1.60267,-2.77218,-2.64819,-3.02783,-2.90605,-2.36865
Q7Z5G4,GOLGA7,-0.844049,-0.740389,-1.2912,-0.5604,-1.16895,-0.688963
Q14789,GOLGB1,1.95992,1.35199,1.39046,1.55486,1.58976,1.65855
O00461,GOLIM4,-1.24928,0.54215,0.631849,0.830873,0.871843,0.813824
Q8NBJ4,GOLM1,-1.53709,-0.56715,-0.542343,-0.618256,-0.328505,-0.636677
Q6P4E1,GOLM2,1.09558,-1.18895,-1.36885,-1.16647,-1.34173,-1.52476
Q9H4A6,GOLPH3,0.709028,1.11548,1.1481,0.993603,1.41143,0.973902
Q9Y3E0,GOLT1B,0.672297,-0.530596,-0.448494,-0.0388184,0.286882,-0.534407
Q9BXV9,GON7,-2.07706,-2.20922,-2.2695,-2.74779,-1.6297,-2.73819
Q9HD26,GOPC,1.1321,0.211504,0.355331,0.42775,0.641546,0.27593
Q9H8Y8,GORASP2,-0.145432,0.642843,0.856636,0.845158,1.05658,0.591431
O95249,GOSR1,-4.94317,-1.7153,-1.90196,-2.14677,-2.14042,-1.96734
P17174,GOT1,1.26413,2.55513,2.46768,2.0957,2.15704,2.14163
P00505,GOT2,3.21957,3.94025,4.05889,3.90263,3.70044,3.68091
O43292,GPAA1,1.24202,0.356936,0.365456,0.235104,-0.463467,0.141628
Q8IXQ4,GPALPP1,1.77996,-1.05044,-1.18312,-1.2004,-0.689203,-0.843058
Q8N954,GPATCH11,-1.70742,-2.83063,-2.67568,-2.03194,-1.82644,-1.86175
Q9UKJ3,GPATCH8,-1.80041,-2.73792,-2.75678,-2.98452,-2.44693,-2.42859
P35052,GPC1,-1.14228,-2.00857,-2.20678,-2.27388,-2.72248,-1.83453
Q8N335,GPD1L,-1.86804,-1.69739,-1.69998,-1.48981,-1.98526,-2.14522
P43304,GPD2,1.64095,2.09785,2.0821,1.98718,1.78241,1.91679
Q9NQX3,GPHN,-1.23947,-0.13245,-0.292707,-0.417168,-0.200016,-0.428144
P06744,GPI,4.29533,5.16146,5.221,4.81009,4.18587,4.69097
Q92917,GPKOW,-0.0605412,0.356936,0.314108,0.256638,0.201633,0.27593
Q9HCN4,GPN1,-1.34481,-0.858597,-0.758669,-0.422237,-0.425749,-0.831038
not found,GPR89A,-2.01621,-0.796949,-0.690428,-0.833693,-0.798502,-0.778564
Q8NFJ5,GPRC5A,-0.212545,0.690672,0.736965,0.809177,1.25701,0.933825
Q6ZVF9,GPRIN3,-3.36031,-2.92754,-2.90248,-2.13258,-2.41224,-2.38948
Q13098,GPS1,0.16185,1.96477,2.02257,1.92801,2.22033,1.87154
P24298;Q8TD30,GPT2,-0.763561,-2.12763,-3.07627,-2.19093,-3.1942,-2.2227
P07203,GPX1,-1.97755,-3.68591,-3.6015,-2.88139,-2.59333,-3.73306
P36969,GPX4,-0.980371,-1.68113,-2.36858,-1.52408,-2.57191,-1.55685
Q96SL4,GPX7,1.81767,0.744539,0.589289,0.43721,-2.97528,0.511997
Q8TED1,GPX8,0.491999,-0.295002,-0.229458,0.157101,0.0285702,-0.00646973
P62993,GRB2,-1.35098,1.64689,1.73306,1.90774,2.07724,1.87507
Q9UBQ7,GRHPR,1.55389,1.22239,1.27705,1.20773,1.33914,1.22148
Q4V328,GRIPAP1,-0.2202,-0.772058,-0.848166,-0.861355,-0.448301,-0.81576
P25098,GRK2,-1.78122,-1.53793,-1.50111,-0.909485,-1.70087,-2.4762
P28799,GRN,0.415037,0.489038,0.518467,0.191048,0.757023,0.328398
Q9HAV7,GRPEL1,-0.508001,2.30666,2.25815,2.30136,2.41684,2.36151
Q12849,GRSF1,0.213898,0.356936,0.518467,0.764784,0.773996,0.599993
Q9BQ67,GRWD1,1.63035,1.0313,1.02576,1.28311,1.10434,1.24896
P57764,GSDMD,2.21957,1.61832,1.74862,1.7073,1.4957,1.59572
O60443,GSDME,0.63884,0.68281,0.721283,0.794531,0.536053,0.511997
Q14687,GSE1,-0.227894,-1.52679,-1.69015,-1.89212,-1.73278,-1.57776
P49840,GSK3A,0.179409,0.0250912,-0.12199,-0.264948,-0.11101,-0.188698
P49840;P49841,GSK3B,0.0581017,0.200533,0.0635643,0.202188,0.263035,0.187799
P06396,GSN,0.354496,0.461731,0.5979,0.418226,0.422234,0.456503
P15170,GSPT1,2.50134,2.59547,2.62133,2.6896,2.89724,2.61274
Q8IYD1,GSPT2,2.44196,1.45251,1.55873,1.57643,-5.06232,1.0633
P00390,GSR,0.280495,1.32698,1.34513,1.03157,1.18269,1.19911
P48637,GSS,2.87806,1.84659,1.88506,1.52412,0.855989,1.47989
Q9Y2Q3,GSTK1,1.9446,2.46632,2.48403,2.216,2.20163,2.16778
P21266,GSTM3,1.99008,1.92866,1.89907,2.04401,1.89142,2.00647
P78417,GSTO1,1.78936,3.68871,3.71734,3.68166,3.91648,3.70095
P09211,GSTP1,5.05494,4.72744,4.69744,4.70142,4.41954,4.7305
P52655,GTF2A1,1.21673,0.4245,0.490986,0.179821,0.201633,0.591431
P52657,GTF2A2,-1.9959,-0.372808,-0.508619,-0.310568,-0.175005,-0.44977
Q00403,GTF2B,-2.97454,0.610054,0.673189,0.801872,0.739849,0.730495
P29083,GTF2E1,0.821402,0.0125999,-0.107916,-0.524786,-3.18605,-0.200087
P29084,GTF2E2,-2.30951,-2.97035,-2.61699,-2.19091,-2.0331,-2.70029
P35269,GTF2F1,-0.584963,-0.505835,-0.502666,-0.133678,0.214125,0.0192928
P13984,GTF2F2,-2.35836,-0.330372,-0.297077,-0.0128231,-0.0223713,-0.100447
P32780,GTF2H1,-4.21983,-5.22605,-4.60097,-5.27014,-5.28882,-4.52449
Q92759,GTF2H4,-1.10236,-2.01564,-1.53064,-1.23727,-1.29303,-1.8672
P78347,GTF2I,2.21957,2.92367,2.99512,2.7853,2.86592,2.71284
Q12789,GTF3C1,0.333736,-0.914131,-1.02245,-1.11156,-1.35639,-0.939508
Q8WUA4,GTF3C2,0.179409,-1.33127,-1.46443,-1.55085,-1.2715,-1.50261
Q9Y5Q9,GTF3C3,-1.1423,-0.525951,-0.386412,-0.251957,-0.399611,-0.160532
Q9UKN8,GTF3C4,-0.0400772,-0.0647049,-0.12199,-0.147753,-0.0460949,-0.114386
Q9Y5Q8,GTF3C5,-1.71475,-0.73856,-0.682123,-0.403416,-0.306463,-0.510185
O00178,GTPBP1,0.996702,0.674906,0.527512,0.606087,0.378511,0.358986
Q9BZE4,GTPBP4,0.787455,0.189478,0.136322,0.319372,0.722466,0.286577
Q16774,GUK1,0.861837,-0.194889,-0.744999,-0.0922585,-2.79672,-0.787153
P08236,GUSB,-1.36468,-0.719397,-0.953123,-1.2257,-1.1265,-1.33208
P46976,GYG1,-1.4964,0.767023,0.729145,0.398991,-0.420374,0.674847
P13807,GYS1,0.354496,0.470892,0.563135,0.0501862,0.201633,0.0570946
P07305,H1-0,-1.39052,0.0619278,0.0882263,-0.11974,0.0565834,-0.192738
Q92522,H1-10,-0.916807,-0.104969,-0.093977,-0.361574,-0.29093,-0.381067
not found,H1-2,-0.0333214,2.74265,2.73697,2.92969,3.16189,2.96564
P16401,H1-5,-3.00535,1.22781,1.23349,1.63103,1.44361,1.5698
not found,H2AC18,9.12173,8.53548,8.71053,8.45667,8.16993,8.49043
P0C0S8;Q16777;Q6FI13;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1,H2AC21,0.155951,3.56586,3.57191,3.38439,0.137505,2.67282
not found,H2AC25,0.236439,2.68281,2.68132,3.08821,1.21412,3.28923
P16104;Q8IUE6;Q96QV6,H2AX,7.34885,7.96578,8.51833,8.28311,8.9629,8.58444
not found,H2AZ1,0.219566,3.60798,3.58279,3.62069,0.941107,3.60851
not found,H2BC12,9.23539,8.99584,9.11623,8.87353,8.06609,8.4503
not found,H2BC19P,3.48965,5.31241,5.32841,4.89407,2.06005,4.67586
not found,H3-3A,1.17066,4.24393,4.27571,4.20219,3.62059,4.45178
P68431;P84243;Q16695;Q6NXT2;Q71DI3;Q5TEC6,H3-7,3.87806,6.48339,6.59091,6.52412,5.83542,6.58444
P62805,H4C1,5.4374,6.34079,6.40249,6.53792,5.59991,6.12837
O95479,H6PD,-2.41422,-1.14641,-1.20884,-1.38147,-1.17811,-1.56054
Q6Y1H2,HACD2,-3.09451,-0.928707,-0.835278,-1.01145,-0.818077,-0.971701
Q9P035,HACD3,0.463617,1.37168,1.31933,0.900921,0.773996,0.878593
Q9UJ83,HACL1,-1.69631,-0.868025,-0.898445,-0.996584,-1.12662,-0.781166
Q16836,HADH,2.53583,2.39111,2.46768,2,2.50843,1.78783
P40939,HADHA,2.68669,3.06798,3.12742,3.14561,3.14078,3.13869
P55084,HADHB,1.77596,2.86582,2.97046,2.92969,2.55336,2.83755
Q16775,HAGH,0.528994,1.0126,0.926683,0.5807,0.536053,0.328398
P10915,HAPLN1,-0.941898,0.666956,0.744743,0.954609,0.399588,0.117977
P12081;P49590,HARS1,0.405121,1.52466,1.55873,1.68365,1.58976,1.68695
P49590,HARS2,-2.12541,-1.14346,-1.14224,-0.874887,-0.824024,-1.08487
O14929,HAT1,-0.182331,2.31686,2.29305,2.44661,2.74631,2.36904
Q99871,HAUS7,-5.15495,-5.79118,-4.43572,-3.81765,-4.01612,-4.0398
P69905,HBA1,3.66608,2.51805,0.453512,2.13111,-0.207338,0.379023
